track_id,album,artist,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,favorite
76djDZcj6Og5HcVAaRjQHu,Like A Lady,Lady A,33,0.464,0.0495,0.448,6.55e-06,0.101,-10.357,0.0411,101.182,0
1Ed9s8uq6BGr1d2KPHlydI,One Last,Seth Alley,33,0.464,0.0495,0.448,6.55e-06,0.101,-10.353,0.0411,101.196,0
3gyiWgDhtmohHKEToNLoJW,Girl Like Mine,William Michael Morgan,33,0.464,0.0495,0.448,6.56e-06,0.101,-10.348,0.0411,101.211,0
6vktsK0B81nSGUigKX6RIs,REAL THING,Clare Dunn,33,0.464,0.0495,0.448,6.57e-06,0.101,-10.347,0.0411,101.226,0
355tAo2nEqL74FFvTlwXAR,Finally,Halle Kearns,33,0.464,0.0496,0.449,6.58e-06,0.101,-10.347,0.0411,101.246,0
0cB74Rrq9gKE5iUjwG9raA,Drink A Little Whiskey Down,Luke Bryan,33,0.464,0.0498,0.449,6.58e-06,0.101,-10.346,0.0411,101.263,0
0Hhb848NsTCRTqi3Fm6C79,Sayin' What I'm Thinkin',Lainey Wilson,33,0.464,0.0498,0.449,6.61e-06,0.101,-10.346,0.0411,101.277,0
5sE5w8lzxAg5fNeXbSWIOw,Cheers,ERNEST,33,0.464,0.0498,0.449,6.63e-06,0.101,-10.344,0.0411,101.281,0
3oYzZC4WuE9Ymqcp91cGzk,Town Home,Austin Burke,33,0.464,0.0498,0.449,6.65e-06,0.101,-10.34,0.0411,101.313,0
2Uhnt1LQOGZrUiGnTdTy0G,Struggle Struggle,Tracy Lawrence,33,0.464,0.05,0.449,6.68e-06,0.102,-10.338,0.0412,101.37,0
0h6qJZXkVGNUIoM4q8CrFH,Why Should We,CHASE WRIGHT,33,0.465,0.05,0.449,6.69e-06,0.102,-10.333,0.0412,101.385,0
5wTt43UbS3HmDvzAJ7Yax3,Life Rolls On,Florida Georgia Line,33,0.465,0.05,0.449,6.7e-06,0.102,-10.332,0.0412,101.432,0
7EiReSdSNMGYz2ki0RRiYP,Where the Neon Lies (with Ronnie Dunn),Triston Marez,33,0.465,0.05,0.449,6.7e-06,0.102,-10.332,0.0412,101.436,0
3Na5fFUjrkCwtIP3Le9GH2,Missin' You,Scott Stevens,33,0.465,0.0501,0.449,6.7e-06,0.102,-10.33,0.0412,101.486,0
1JYkNk1r9bXz4xvxzcU7bc,A Little Good News,Rodney Atkins,33,0.465,0.0502,0.449,6.7e-06,0.102,-10.329,0.0412,101.497,0
6bdZQKMgyC1InFgT9UeRnv,Give It to Me Straight,Tenille Arts,33,0.465,0.0502,0.449,6.7e-06,0.102,-10.325,0.0412,101.53,0
7stizS5H8h8ABU390mkhZC,Better Than You're Used To,Tyler Rich,33,0.465,0.0502,0.449,6.73e-06,0.102,-10.324,0.0412,101.588,0
0mOJz5X44w1RScid7BZ4Mq,I Bet You Wanna Know,Priscilla Block,33,0.465,0.0503,0.449,6.74e-06,0.102,-10.322,0.0412,101.596,0
5SlOBlrnxsuhOGMQEVZeZ0,My Masterpiece,Darius Rucker,33,0.466,0.0503,0.449,6.76e-06,0.102,-10.322,0.0412,101.624,0
6Qi5Bc5qDoYt7P9H2lTTiR,Table For One Drinking For Two,Dani Taylor,33,0.466,0.0503,0.449,6.78e-06,0.102,-10.319,0.0412,101.664,0
70fSevXWD2U6KFWZvtlhiv,Six Strings,Alex Hall,33,0.466,0.0503,0.449,6.79e-06,0.102,-10.317,0.0412,101.702,0
1cHJK4H49CP0Qp3iz7hMi8,Villain,Lily Rose,33,0.466,0.0503,0.449,6.8e-06,0.102,-10.317,0.0412,101.712,0
4q6L3Ca4YuLHWg8YZqfMvE,Long Haul,Ian Munsick,33,0.466,0.0504,0.449,6.81e-06,0.102,-10.312,0.0412,101.731,0
1R6nemsdu31JhMQil3u1yh,REAL THING,Clare Dunn,33,0.466,0.0504,0.449,6.81e-06,0.102,-10.307,0.0412,101.738,0
1Ed9s8uq6BGr1d2KPHlydI,One Last,Seth Alley,33,0.466,0.0504,0.449,6.82e-06,0.102,-10.305,0.0412,101.747,0
4V5Nf1gaGTFlXafg89nXR9,Hearts Don't Break the Same,Riley Roth,33,0.466,0.0505,0.449,6.83e-06,0.102,-10.303,0.0412,101.755,0
4UqhvGFO6aOsdXrBnNzm9c,My Home Too (My Voice Too),Julia Cole,33,0.466,0.0505,0.45,6.84e-06,0.102,-10.297,0.0412,101.757,0
78JYaLidXzvMyu88xV1NDH,I Don't Mind,Ian McConnell,34,0.466,0.0505,0.45,6.85e-06,0.102,-10.292,0.0412,101.769,0
6mL9QvhQ2CaMq3mzEk8Q8L,Different When You're 17,Alana Springsteen,34,0.466,0.0505,0.45,6.88e-06,0.102,-10.289,0.0412,101.778,0
0PgPGluNJgg4Tzy9sTmTeq,I Didn't Love You,Josh Kerr,34,0.466,0.0505,0.45,6.95e-06,0.102,-10.289,0.0412,101.812,0
0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),Elle King,34,0.466,0.0505,0.45,6.96e-06,0.102,-10.289,0.0412,101.817,0
71mcXeRCq0Uxp3Pt3IhFSA,Pessimist,Bri Fletcher,34,0.467,0.0505,0.45,6.97e-06,0.102,-10.288,0.0412,101.852,0
2mXfbrnTb1YuSP6IyqT8ZT,The Flipsides,Adam Hambrick,34,0.467,0.0505,0.45,6.99e-06,0.102,-10.287,0.0412,101.865,0
6Qi5Bc5qDoYt7P9H2lTTiR,Table For One Drinking For Two,Dani Taylor,34,0.467,0.0506,0.45,6.99e-06,0.102,-10.286,0.0412,101.869,0
0oG119jcvS1TdEsEwgS0sY,REAL THING,Clare Dunn,34,0.467,0.0506,0.451,6.99e-06,0.102,-10.284,0.0412,101.875,0
3fNtMICThoBErNIeXjLfRw,Not Your Girl,Tiera,34,0.467,0.0507,0.451,7e-06,0.102,-10.284,0.0412,101.882,0
5gDMFKZB0BT42aDJB0AGPI,Casual,Ian McConnell,34,0.467,0.0507,0.451,7.01e-06,0.102,-10.283,0.0412,101.89,0
2LGg1V41nzsVIdsUhtsnZB,Small Town,Track45,34,0.467,0.0507,0.451,7.05e-06,0.102,-10.283,0.0412,101.89,0
1mQ5RyKvZ8ZYU2TSS366c7,WHY DON'T WE,Olivia Lane,34,0.467,0.0508,0.451,7.07e-06,0.102,-10.283,0.0412,101.907,0
7pxUuTxt5ujm4UuM0jCN6h,One Day,BEXAR,34,0.467,0.0508,0.452,7.07e-06,0.102,-10.283,0.0412,101.907,0
1uI8U4FO4fvFa0d5dd1UYl,take my phone.,Sammy Arriaga,34,0.467,0.0508,0.452,7.07e-06,0.102,-10.283,0.0412,101.913,0
5vYrRUPBJ4A8lqwW5MRQlB,My Dog,Kaylee Rose,34,0.468,0.0509,0.452,7.08e-06,0.102,-10.282,0.0413,101.921,0
1vMHQJkne2DT58Yi4E9Jpz,People Break Up,TracieLynn,34,0.468,0.0509,0.452,7.08e-06,0.102,-10.282,0.0413,101.936,0
0KwQzDrdpYsXLPsEJ0d5bj,Tired of Flying,Ryan Kinder,34,0.468,0.051,0.452,7.08e-06,0.102,-10.278,0.0413,101.936,0
4TQDcgdMRXdb6vFV5Nsl3q,Monster,Julia Cole,34,0.468,0.051,0.452,7.1e-06,0.102,-10.275,0.0413,101.941,0
5rfLTtChyG9COKHD9z3lJQ,I Hope You Miss Me,Walker Hayes,34,0.468,0.0511,0.452,7.13e-06,0.102,-10.272,0.0413,101.947,0
62hlp3mhmWVcloJgkhZi5F,You Got Away With It,Brett Young,34,0.468,0.0511,0.452,7.15e-06,0.102,-10.272,0.0413,101.957,0
1dpDowuCcgPAVwV3Lj6Pb6,Flirt,Johnny Gates,34,0.468,0.0512,0.452,7.15e-06,0.102,-10.272,0.0413,101.968,0
7leLpt8FPHHc7mAIX2sMYr,That's You,Drew Baldridge,34,0.468,0.0512,0.452,7.2e-06,0.102,-10.27,0.0413,101.968,0
62i7BuqW221o3Xa23G9R96,Stay Broke,Sykamore,34,0.468,0.0513,0.452,7.22e-06,0.102,-10.265,0.0413,101.973,0
44g1B3fL0UxwFAw4hwN2dc,Mixtape Vol. 1 - EP,Kane Brown,34,0.468,0.0514,0.452,7.25e-06,0.102,-10.264,0.0413,101.977,0
5lCfAjNhXn1sq1lgUkyaeF,Sunday Best,Smithfield,34,0.468,0.0515,0.452,7.25e-06,0.102,-10.254,0.0413,101.977,0
1cHJK4H49CP0Qp3iz7hMi8,Villain,Lily Rose,34,0.468,0.0516,0.452,7.26e-06,0.102,-10.252,0.0413,101.979,0
77tIzUnEdjigwTVJskepSE,This Ain't That Song,Payton Smith,34,0.468,0.0516,0.453,7.27e-06,0.102,-10.25,0.0413,101.981,0
0h6qJZXkVGNUIoM4q8CrFH,Why Should We,CHASE WRIGHT,34,0.468,0.0517,0.453,7.27e-06,0.102,-10.248,0.0413,101.981,0
3N7Uq4HgAhqedRhhXbZ07A,Those Nights,Ashlie Amber,34,0.468,0.0517,0.453,7.27e-06,0.102,-10.246,0.0413,101.984,0
5VA8tNItVojrbxLVYxrhjJ,Thirties,Emma White,34,0.468,0.0517,0.453,7.28e-06,0.102,-10.244,0.0413,101.985,0
4LqI547j4uMwFSCucryqgP,Gold,Corey Kent,34,0.468,0.0518,0.453,7.32e-06,0.102,-10.242,0.0413,101.985,0
4vEhv7jNjMFozzXWoJ3hve,Sunroof,Brooke Eden,34,0.468,0.0518,0.453,7.33e-06,0.102,-10.238,0.0413,101.985,0
5f52Hz9lREw6RPC2VliMvm,Friends Without Benefits,Chloe Collins,34,0.468,0.0519,0.454,7.35e-06,0.102,-10.237,0.0413,101.991,0
712aP3QwYnSpuCYHScgbGn,Heart's In Your Head,Renee Blair,34,0.469,0.0519,0.454,7.35e-06,0.102,-10.23,0.0413,101.992,0
2YcFGl4j66wAD0qNLC0SrB,Your Man,John King,34,0.469,0.0519,0.454,7.38e-06,0.102,-10.229,0.0413,101.993,0
2WNPBjidG1dDqkhYXL4Shv,Blow off Steam,Christie Huff,34,0.469,0.0519,0.454,7.4e-06,0.102,-10.229,0.0413,101.993,0
2YgwcrRc33vIWgv5n2TNZ9,Cross Country,BRELAND,34,0.469,0.0519,0.454,7.41e-06,0.102,-10.224,0.0413,101.994,0
70fSevXWD2U6KFWZvtlhiv,Six Strings,Alex Hall,34,0.469,0.052,0.454,7.42e-06,0.102,-10.224,0.0413,101.995,0
0LDGuv2sunUeiwMwutuhN4,Honeysuckle & Lightning Bugs,Blanco Brown,34,0.469,0.052,0.454,7.42e-06,0.102,-10.222,0.0413,101.996,0
1fNznqiu5d1wLezuTyy1UB,The Pink Slip EP,Devin Dawson,34,0.469,0.052,0.454,7.49e-06,0.102,-10.222,0.0413,102.0,0
6xCud6wZFurFX88A0BWFrh,No Shade,Brooke Eden,34,0.469,0.052,0.454,7.52e-06,0.102,-10.222,0.0413,102.001,0
4EuaDcxHmHKS6gZ5iuGba0,Starting Over,Chris Stapleton,34,0.469,0.052,0.454,7.56e-06,0.102,-10.22,0.0413,102.003,0
2MmEe5XtzJka6SumcNviWv,I Would For You,Lauren Duski,34,0.469,0.0521,0.454,7.57e-06,0.102,-10.22,0.0413,102.009,0
7JjymfuNMxQgOQJ4mGOdbg,Real To Me,Callista Clark,34,0.469,0.0522,0.455,7.62e-06,0.102,-10.218,0.0413,102.011,0
0GDQaOJ7Ld2JvdygaoMXlH,Get Around,John Gurney,34,0.47,0.0522,0.455,7.64e-06,0.102,-10.209,0.0413,102.015,0
4320xN7twzyH6QAGM3bvYZ,Sleeve,Nate Smith,34,0.47,0.0522,0.455,7.64e-06,0.102,-10.209,0.0413,102.017,0
1Y3TlYJNhIa7k4YAvFkJAB,Born Here Live Here Die Here,Luke Bryan,34,0.47,0.0522,0.455,7.64e-06,0.102,-10.205,0.0413,102.017,0
30MM5jWpUmOxtTNd9Ey5LZ,Life Changes,Thomas Rhett,34,0.47,0.0523,0.455,7.71e-06,0.102,-10.205,0.0413,102.017,0
4P92FrvmYQSAfOpp4cpFEi,Florida Georgia Line,Florida Georgia Line,34,0.47,0.0523,0.455,7.72e-06,0.102,-10.205,0.0413,102.017,0
7Dxes6VnfbZYV0S2QTnVuT,Different 'Round Here,Riley Green,34,0.47,0.0523,0.455,7.73e-06,0.102,-10.204,0.0413,102.018,0
1kqVSbwdlNKsPGv0aehcAZ,What If I Never Get Over You,Lady A,34,0.47,0.0523,0.455,7.74e-06,0.102,-10.204,0.0414,102.019,0
4H1ScKTo6abUt8yTXDewct,Cool Anymore,Jordan Davis,34,0.47,0.0524,0.455,7.74e-06,0.102,-10.202,0.0414,102.019,0
698eQRku24PIYPQPHItKlA,This One's for You Too (Deluxe Edition),Luke Combs,34,0.47,0.0524,0.455,7.75e-06,0.102,-10.196,0.0414,102.019,0
5kNe7PE09d6Kvw5pAsx23n,Tangled Up,Thomas Rhett,34,0.47,0.0524,0.455,7.75e-06,0.102,-10.187,0.0414,102.019,0
2ZFrEp20VO25BXYhMxh0GW,Get Along,Kenny Chesney,34,0.47,0.0524,0.456,7.88e-06,0.102,-10.184,0.0414,102.02,0
1dyxS3YzBbL0t8rEVwVQ1K,God's Country,Blake Shelton,34,0.47,0.0525,0.456,7.92e-06,0.102,-10.18,0.0414,102.02,0
1mJMD1VIQ7jWTP9DK2zmY0,Kiss Somebody,Morgan Evans,34,0.471,0.0525,0.456,7.98e-06,0.102,-10.178,0.0414,102.021,0
4hPpVbbakQNv8YTHYaOJP4,One Thing Right,Marshmello,34,0.471,0.0525,0.456,7.98e-06,0.102,-10.169,0.0414,102.023,0
7K0lR5Ngf5jkOWt1g6ut6l,Rearview Town,Jason Aldean,34,0.471,0.0526,0.457,8.01e-06,0.102,-10.164,0.0414,102.023,0
0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,Chris Young,34,0.471,0.0526,0.457,8.01e-06,0.102,-10.152,0.0414,102.025,0
4H0vNUFcHPz5lytcLjwqkr,HERO (Deluxe Edition),Maren Morris,34,0.471,0.0526,0.457,8.06e-06,0.102,-10.15,0.0414,102.025,0
0w3Q14i073jLoew1hgJkwD,California Sunrise,Jon Pardi,34,0.471,0.0527,0.457,8.06e-06,0.102,-10.146,0.0414,102.025,0
3N2AIfVOq6NiTcWHIP4Oco,Mitchell Tenpenny - EP,Mitchell Tenpenny,34,0.471,0.0527,0.457,8.1e-06,0.102,-10.145,0.0414,102.026,0
2ZYbPXhx4OCmdTsMThbSEW,Jimmie Allen,Jimmie Allen,34,0.471,0.0527,0.457,8.1e-06,0.102,-10.143,0.0414,102.026,0
3yHTTHbT058Ow0favhZO38,Rearview Town,Jason Aldean,34,0.471,0.0528,0.457,8.17e-06,0.102,-10.141,0.0414,102.028,0
5AnSllIrgGsCZzZJkVnApx,Lambs & Lions,Chase Rice,34,0.471,0.0529,0.457,8.18e-06,0.102,-10.14,0.0414,102.029,0
33471tzU1VghDg9zNgGRpz,Happy Endings,Old Dominion,34,0.471,0.0529,0.457,8.19e-06,0.102,-10.138,0.0414,102.035,0
09iyGiljLWRYXdRazFkdtJ,HERO (Deluxe Edition),Maren Morris,34,0.471,0.0531,0.457,8.23e-06,0.102,-10.137,0.0414,102.035,0
7JK0nPw98vJmgEElMUfg5v,Take It From Me,Jordan Davis,34,0.471,0.0531,0.457,8.23e-06,0.102,-10.136,0.0414,102.04,0
68JS5SFTnW5Yv9Vzw81Jf0,From A Room: Volume 2,Chris Stapleton,34,0.471,0.0531,0.457,8.26e-06,0.102,-10.134,0.0414,102.041,0
1ytCra0qH6gcHnCVQwREvu,kelsea,Kelsea Ballerini,34,0.471,0.0531,0.457,8.3e-06,0.102,-10.13,0.0414,102.045,0
1mMLMZYXkMueg65jRRWG1l,This One's for You,Luke Combs,34,0.471,0.0532,0.457,8.33e-06,0.102,-10.128,0.0414,102.045,0
05ZACkzW8YbRq3eFgIfSNB,Chief,Eric Church,34,0.471,0.0532,0.458,8.37e-06,0.102,-10.127,0.0414,102.047,0
2dwoqUYTy6SOy1dFqcTndC,Rearview Town,Jason Aldean,34,0.471,0.0532,0.458,8.41e-06,0.102,-10.127,0.0414,102.048,0
2gVBXeTjwL0ZEh9gjsQjk0,Take Back Home Girl (Feat. Tori Kelly),Chris Lane,34,0.472,0.0533,0.458,8.41e-06,0.102,-10.125,0.0414,102.051,0
7ELW8QMNYkoxWskwXMD3WW,Here Tonight,Brett Young,34,0.472,0.0533,0.458,8.45e-06,0.102,-10.119,0.0414,102.053,0
6biq5BjD7UAXpefEgDVbp5,Carly Pearce,Carly Pearce,34,0.472,0.0533,0.458,8.46e-06,0.102,-10.117,0.0414,102.053,0
34DFpyq5NJJ79GnGbbJH3p,Seasons Change,Scotty McCreery,34,0.472,0.0533,0.458,8.46e-06,0.102,-10.116,0.0414,102.054,0
3xdjjKMcMOFgo1eQrfbogM,True Believers,Darius Rucker,34,0.472,0.0533,0.458,8.49e-06,0.102,-10.108,0.0414,102.054,0
5o6dFqafETxZNqUFt9ZqAC,Be A Light,Thomas Rhett,34,0.472,0.0533,0.458,8.51e-06,0.103,-10.105,0.0414,102.073,0
5eDvChP4WAPPrtaQeI9MhT,Beer Never Broke My Heart,Luke Combs,34,0.472,0.0534,0.458,8.52e-06,0.103,-10.104,0.0415,102.084,0
4ivJ1KEoJ6S93JbSWvOME1,In A Truck Right Now,Riley Green,34,0.472,0.0534,0.458,8.57e-06,0.103,-10.1,0.0415,102.097,0
2wxfu24GQpEZQrjDJm5Ac1,Every Little Thing,Carly Pearce,34,0.472,0.0534,0.458,8.59e-06,0.103,-10.087,0.0415,102.111,0
7DEgL4rErTwjrsxLMlUVhf,They Don't Know,Jason Aldean,34,0.472,0.0535,0.458,8.6e-06,0.103,-10.086,0.0415,102.121,0
1R9FxlRkvKtt36dtTHs93X,Head Over Boots,Jon Pardi,34,0.472,0.0535,0.458,8.65e-06,0.103,-10.086,0.0415,102.132,0
4nxgA1nvXvTkmsBY0vJV57,Road Less Traveled,Lauren Alaina,34,0.472,0.0536,0.458,8.68e-06,0.103,-10.084,0.0415,102.144,0
6E9V9TRlVOLjenGjHemzEH,Hard 2 Love,Lee Brice,34,0.472,0.0538,0.458,8.7e-06,0.103,-10.082,0.0415,102.168,0
5Zx1zVpDJsNgyY3HvNfsfC,Happens Like That,Granger Smith,34,0.472,0.0538,0.458,8.7e-06,0.103,-10.081,0.0415,102.211,0
54K7AZoGpQklpygKrxZlKN,The Mountain,Dierks Bentley,34,0.472,0.0539,0.458,8.71e-06,0.103,-10.08,0.0415,102.229,0
2mfahQ0EaaZWq4cFNg6A1o,Dark Horse,Devin Dawson,34,0.472,0.0539,0.458,8.83e-06,0.103,-10.076,0.0415,102.278,0
2ZxTjs4EdJl4Y9YByIiNoo,You Make It Easy,Jason Aldean,34,0.472,0.054,0.459,8.89e-06,0.103,-10.073,0.0415,102.278,0
1HY7Ze0NWqDJkl4g4MV62Q,Look What God Gave Her,Thomas Rhett,34,0.472,0.0542,0.459,8.97e-06,0.103,-10.073,0.0415,102.283,0
6usHXaTn54uwwozmH00d3X,Written in the Sand,Old Dominion,34,0.472,0.0542,0.459,8.97e-06,0.103,-10.073,0.0415,102.305,0
1cmnChE57SpRJR2oFNcTpv,Matt Stell,Matt Stell,34,0.472,0.0542,0.459,8.97e-06,0.103,-10.073,0.0415,102.31,0
6nqvInlnaMzEzaw4s0zbee,Road Less Traveled,Lauren Alaina,34,0.472,0.0543,0.459,8.97e-06,0.103,-10.071,0.0415,102.322,0
4Qx06Fzsepmdz2NGSWfZck,Beautiful Crazy,Luke Combs,34,0.472,0.0543,0.459,8.99e-06,0.103,-10.07,0.0415,102.337,0
3PDp4C3ycPS0U6OCn6e5ht,Silverado Saturday Night,Aaron Watson,34,0.473,0.0544,0.459,9.02e-06,0.103,-10.07,0.0415,102.346,0
0Ugv4r4A7MSJEy3B5EEUQb,Vol. 2,Kolby Cooper,34,0.473,0.0545,0.459,9.17e-06,0.103,-10.067,0.0415,102.389,0
416JzDgxFjxU2pelnqkjUm,Where We Belong,Read Southall Band,34,0.473,0.0546,0.459,9.19e-06,0.103,-10.065,0.0415,102.391,0
3mhov9HlVm2AL48B8XJskv,Slow,Chris Colston,34,0.473,0.0546,0.459,9.2e-06,0.103,-10.064,0.0415,102.391,0
4LqI547j4uMwFSCucryqgP,Gold,Corey Kent,34,0.473,0.0546,0.46,9.23e-06,0.103,-10.063,0.0415,102.408,0
65djCR0BY2s8w1mdL270yj,How Lucky Am I,Kaitlin Butts,34,0.473,0.0546,0.46,9.23e-06,0.103,-10.063,0.0415,102.411,0
0fIFjNJrgYcmmVfxgKRIj1,Heart of This Man,Carson Jeffrey,34,0.473,0.0546,0.46,9.26e-06,0.103,-10.062,0.0415,102.413,0
2lPD1X8mdjEg1O1stl11Q0,Lucky Strike,Seth Ward,34,0.473,0.0546,0.46,9.26e-06,0.103,-10.059,0.0415,102.439,0
1FeiPr6d63dl8kLxaw8Of5,Texas Rain,Graycie York,34,0.473,0.0547,0.46,9.27e-06,0.103,-10.059,0.0415,102.489,0
3G6oU2xKe6pTiUzEXh1Nxt,Settle Me Down,Josh Abbott Band,34,0.473,0.0548,0.46,9.3e-06,0.103,-10.057,0.0415,102.489,0
0kYxQScxyryMlmIMqhWu9I,Pretty Good Heart,Bart Crow,34,0.473,0.0548,0.461,9.31e-06,0.103,-10.057,0.0415,102.489,0
22NJ4gaxcMI4j5Fg8dbnug,Broke Ass Kid,Dylan Wheeler,34,0.473,0.0548,0.461,9.32e-06,0.103,-10.056,0.0415,102.513,0
1jVLw5zihQYupAA9z9jkxx,Vol. 2,Kolby Cooper,34,0.473,0.0549,0.461,9.32e-06,0.103,-10.05,0.0415,102.514,0
29vxm6LKPquf3gWDnKdijO,Red Eye E.P.,Pecos & the Rooftops,34,0.473,0.0549,0.461,9.32e-06,0.103,-10.05,0.0415,102.527,0
7sanayhxCDFK1RPXSnceEe,The Highway Kind,Josh Abbott Band,34,0.473,0.055,0.462,9.34e-06,0.103,-10.05,0.0415,102.533,0
4HCe2Bw3ApLwGQ28rb2yEi,Good Die Young,Koe Wetzel,35,0.473,0.0551,0.462,9.36e-06,0.103,-10.047,0.0415,102.604,0
6jA2i54oeB8cq1c3YF2YQG,I Can Help,Charley Crockett,35,0.473,0.0551,0.462,9.37e-06,0.103,-10.047,0.0415,102.617,0
1swhAsat9SuQ4W9Wi2Oo8i,Fingers and Thumbs,Teague Brothers Band,35,0.473,0.0551,0.462,9.42e-06,0.103,-10.042,0.0415,102.62,0
5mLumHEUcQcE0w2TXGyJnf,Hollywood Gold,Parker McCollum,35,0.473,0.0551,0.462,9.48e-06,0.103,-10.041,0.0415,102.639,0
6Vp4D3Sol9en197r99a78C,Hundred Dollar Bill,Hill Country Revival,35,0.473,0.0553,0.462,9.58e-06,0.103,-10.041,0.0415,102.648,0
6mPBxiy88z8Gkkqub3vyTC,"Drowning in Dreams, Pt. 2",Kat Hasty,35,0.473,0.0553,0.462,9.6e-06,0.103,-10.037,0.0415,102.667,0
3GpSelbkykBVq1HqFQh9gN,Happier Alone,Austin Meade,35,0.473,0.0553,0.462,9.64e-06,0.103,-10.037,0.0416,102.679,0
2TfC1woNLlRmCqn6IWrET6,Something 'Bout a Southern Girl,Mason Lively,35,0.473,0.0554,0.462,9.68e-06,0.103,-10.032,0.0416,102.734,0
4RNJnnaeKEp6Mggz9929e6,Bucket List,The Bellamy Brothers,35,0.473,0.0554,0.462,9.69e-06,0.103,-10.027,0.0416,102.742,0
0LcMlJ3j5yVWohYG6ZMsKm,I Didn't Think About Rain,Jarrod Morris,35,0.474,0.0556,0.462,9.7e-06,0.103,-10.025,0.0416,102.789,0
6ywiHcxaHBR39gRhud37XK,Young Man's Blues,Parker McCollum,35,0.474,0.0557,0.463,9.73e-06,0.103,-10.018,0.0416,102.793,0
5V6WwfhbgVIkuYDHH4c8IH,All of Your Stones,The Steel Woods,35,0.474,0.0558,0.463,9.73e-06,0.103,-10.018,0.0416,102.829,0
0Lgz0XPfY0HBsjA1QbwGxy,Sellout,Koe Wetzel,35,0.474,0.0559,0.463,9.75e-06,0.103,-10.016,0.0416,102.847,0
654czoZ3ElWtbkVkKsSBbl,Don't Even Say Bye,Cole Barnhill,35,0.474,0.0559,0.463,9.75e-06,0.103,-10.016,0.0416,102.848,0
221KYcs5zXX4ew6f8mumse,In His Arms,Jack Ingram,35,0.474,0.056,0.463,9.76e-06,0.103,-10.016,0.0416,102.86,0
5PAuyhBNkrHp7NTHWjvF7V,Leanna,Randall King,35,0.474,0.056,0.463,9.76e-06,0.103,-10.015,0.0416,102.881,0
791iAGpd3EtvTRDy8JgKOF,Hellbent,Randy Rogers Band,35,0.474,0.056,0.463,9.77e-06,0.103,-10.015,0.0416,102.883,0
7bhQHvEo0W7pMWp3GQZCUs,"A / B Sessions, Vol. 1",John Baumann,35,0.474,0.056,0.463,9.84e-06,0.103,-10.015,0.0416,102.884,0
72B4o9F7SbMeDWJoQPcqQJ,No Vacancy,Treaty Oak Revival,35,0.474,0.0561,0.463,9.84e-06,0.103,-10.013,0.0416,102.909,0
4MK8AVUQhl7Q3zEWGxSEZ3,Hill Country,The Wilder Blue,35,0.474,0.0561,0.463,9.84e-06,0.103,-10.011,0.0416,102.913,0
148QIp7vouABjbYzZsbWRZ,I Do Thing,Kylie Frey,35,0.474,0.0561,0.463,9.85e-06,0.103,-10.01,0.0416,102.921,0
3ERb3f5nGNwRcNLNoN3KRg,Sellout,Koe Wetzel,35,0.475,0.0561,0.463,9.86e-06,0.103,-10.002,0.0416,102.925,0
6JDDQKaG9o1KWqeLwNK7NF,Red Dirt Texas,Hayden Haddock,35,0.475,0.0561,0.463,9.86e-06,0.103,-9.992,0.0416,102.926,0
3vWx7pRmIAVDwXvgaeNG16,The Worst Thing About Texas,Lucas Jagneaux & the Roadshow,35,0.475,0.0561,0.463,9.87e-06,0.103,-9.992,0.0416,102.937,0
5Ykc3Wr4L4wef5QDdaaxM7,To Be Loved By You,Parker McCollum,35,0.475,0.0561,0.463,9.93e-06,0.103,-9.992,0.0416,102.94,0
0u9NVrPqUINrHIFCuPOnYm,"Quiet, Heavy Dreams",Zach Bryan,35,0.475,0.0562,0.463,9.93e-06,0.103,-9.992,0.0416,102.95,0
3v5hpjKoF63Lr9vLIKOpL8,You Hear Georgia,Blackberry Smoke,35,0.475,0.0562,0.463,9.94e-06,0.103,-9.992,0.0416,102.951,0
6cvKAHoVOvSlINUCjbjGLu,The Truth,Cody Hibbard,35,0.475,0.0562,0.463,1e-05,0.103,-9.987,0.0416,102.963,0
7EiReSdSNMGYz2ki0RRiYP,Where the Neon Lies (with Ronnie Dunn),Triston Marez,35,0.475,0.0562,0.464,1e-05,0.103,-9.978,0.0416,102.963,0
69h6GEHzeNjpGOjm50Q1cj,Takin' It As It Comes,Randall King,35,0.475,0.0562,0.464,1.01e-05,0.103,-9.977,0.0416,102.966,0
6c2IZnnGZKCxz6ELnODPv5,Count on Me,South Texas Tweek,35,0.475,0.0563,0.464,1.01e-05,0.103,-9.976,0.0416,102.969,0
4GPv42aPhc8fXmSnl43YFE,Armed & Dangerous,Cody Hibbard,35,0.475,0.0563,0.464,1.02e-05,0.103,-9.973,0.0416,102.971,0
6yiGycOXWsojMwvge8b9AO,Oklahoma City,Zach Bryan,35,0.475,0.0563,0.464,1.02e-05,0.103,-9.972,0.0416,102.977,0
0LVcZZBa2uRirW52QWzqXI,Bourbon Whiskey,William Beckmann,35,0.475,0.0563,0.464,1.02e-05,0.103,-9.97,0.0416,102.977,0
6IKJrB5EHuoRqSFYIzmIjw,Keep on Moving,Jon Randall,35,0.475,0.0565,0.464,1.02e-05,0.103,-9.968,0.0416,102.979,0
